Counting,SA1 (UR),LANP - 4 Digit Level,Count
"Persons, Place of Usual Residence",2122612,Slovene,3
"Persons, Place of Usual Residence",2122612,Polish,5
"Persons, Place of Usual Residence",2122612,Tamil,3
"Persons, Place of Usual Residence",2122612,Hindi,3
"Persons, Place of Usual Residence",2122612,Cantonese,6
"Persons, Place of Usual Residence",2122612,Not stated,11
"Persons, Place of Usual Residence",2122613,English,378
"Persons, Place of Usual Residence",2122613,Greek,19
"Persons, Place of Usual Residence",2122613,Spanish,5
"Persons, Place of Usual Residence",2122613,Italian,57
"Persons, Place of Usual Residence",2122613,Maltese,6
"Persons, Place of Usual Residence",2122613,Czech,3
"Persons, Place of Usual Residence",2122613,Persian (excluding Dari),8
"Persons, Place of Usual Residence",2122613,Arabic,9
"Persons, Place of Usual Residence",2122613,Tamil,3
"Persons, Place of Usual Residence",2122613,Filipino,5
"Persons, Place of Usual Residence",2122613,Mandarin,9
"Persons, Place of Usual Residence",2122613,Japanese,3
"Persons, Place of Usual Residence",2122613,Auslan,3
"Persons, Place of Usual Residence",2122613,Not stated,13
"Persons, Place of Usual Residence",2122614,English,280
"Persons, Place of Usual Residence",2122614,Greek,7
"Persons, Place of Usual Residence",2122614,Spanish,8
"Persons, Place of Usual Residence",2122614,Italian,21
"Persons, Place of Usual Residence",2122614,Croatian,3
"Persons, Place of Usual Residence",2122614,Malay,6
"Persons, Place of Usual Residence",2122614,Tagalog,4
"Persons, Place of Usual Residence",2122614,Not stated,51
"Persons, Place of Usual Residence",2122615,English,302
"Persons, Place of Usual Residence",2122615,French,4
"Persons, Place of Usual Residence",2122615,Greek,8
"Persons, Place of Usual Residence",2122615,Portuguese,3
"Persons, Place of Usual Residence",2122615,Italian,21
"Persons, Place of Usual Residence",2122615,Maltese,3
"Persons, Place of Usual Residence",2122615,Malayalam,3
"Persons, Place of Usual Residence",2122615,Telugu,3
"Persons, Place of Usual Residence",2122615,Hindi,7
"Persons, Place of Usual Residence",2122615,Punjabi,5
"Persons, Place of Usual Residence",2122615,Oriya,4
"Persons, Place of Usual Residence",2122615,Thai,3
"Persons, Place of Usual Residence",2122615,Samoan,6
"Persons, Place of Usual Residence",2122615,Not stated,14
"Persons, Place of Usual Residence",2122617,Irish,5
"Persons, Place of Usual Residence",2122617,English,135
"Persons, Place of Usual Residence",2122617,Greek,9
"Persons, Place of Usual Residence",2122617,Spanish,3
"Persons, Place of Usual Residence",2122617,Italian,29
"Persons, Place of Usual Residence",2122617,Maltese,6
"Persons, Place of Usual Residence",2122617,Hindi,6
"Persons, Place of Usual Residence",2122617,Marathi,7
"Persons, Place of Usual Residence",2122617,Punjabi,6
"Persons, Place of Usual Residence",2122617,Sinhalese,7
"Persons, Place of Usual Residence",2122617,Urdu,6
"Persons, Place of Usual Residence",2122617,Mandarin,3
"Persons, Place of Usual Residence",2122617,Not stated,29
"Persons, Place of Usual Residence",2122901,English,287
"Persons, Place of Usual Residence",2122901,Greek,25
"Persons, Place of Usual Residence",2122901,Spanish,4
"Persons, Place of Usual Residence",2122901,Italian,32
"Persons, Place of Usual Residence",2122901,Turkish,11
"Persons, Place of Usual Residence",2122901,Malayalam,3
"Persons, Place of Usual Residence",2122901,Tamil,4
"Persons, Place of Usual Residence",2122901,Telugu,5
"Persons, Place of Usual Residence",2122901,Punjabi,4
"Persons, Place of Usual Residence",2122901,Urdu,4
"Persons, Place of Usual Residence",2122901,Vietnamese,4
"Persons, Place of Usual Residence",2122901,Tagalog,4
"Persons, Place of Usual Residence",2122901,Mandarin,3
"Persons, Place of Usual Residence",2122901,Not stated,17
"Persons, Place of Usual Residence",2122902,English,202
"Persons, Place of Usual Residence",2122902,French,7
"Persons, Place of Usual Residence",2122902,Greek,32
"Persons, Place of Usual Residence",2122902,Spanish,4
"Persons, Place of Usual Residence",2122902,Italian,112
"Persons, Place of Usual Residence",2122902,Maltese,4
"Persons, Place of Usual Residence",2122902,Croatian,15
"Persons, Place of Usual Residence",2122902,Macedonian,5
"Persons, Place of Usual Residence",2122902,Serbian,4
"Persons, Place of Usual Residence",2122902,Romanian,3
"Persons, Place of Usual Residence",2122902,Persian (excluding Dari),11
"Persons, Place of Usual Residence",2122902,Arabic,9
"Persons, Place of Usual Residence",2122902,Punjabi,8
"Persons, Place of Usual Residence",2122902,Sinhalese,4
"Persons, Place of Usual Residence",2122902,Vietnamese,42
"Persons, Place of Usual Residence",2122902,Cantonese,20
"Persons, Place of Usual Residence",2122902,Mandarin,6
"Persons, Place of Usual Residence",2122902,Amharic,5
"Persons, Place of Usual Residence",2122902,Not stated,18
"Persons, Place of Usual Residence",2122903,English,187
"Persons, Place of Usual Residence",2122903,Greek,15
"Persons, Place of Usual Residence",2122903,Portuguese,3
"Persons, Place of Usual Residence",2122903,Spanish,8
"Persons, Place of Usual Residence",2122903,Italian,15
"Persons, Place of Usual Residence",2122903,Maltese,4
"Persons, Place of Usual Residence",2122903,Ukrainian,4
"Persons, Place of Usual Residence",2122903,Croatian,19
"Persons, Place of Usual Residence",2122903,Macedonian,3
"Persons, Place of Usual Residence",2122903,Persian (excluding Dari),8
"Persons, Place of Usual Residence",2122903,Arabic,5
"Persons, Place of Usual Residence",2122903,Tamil,8
"Persons, Place of Usual Residence",2122903,Vietnamese,47
"Persons, Place of Usual Residence",2122903,Indonesian,3
"Persons, Place of Usual Residence",2122903,Tagalog,3
"Persons, Place of Usual Residence",2122903,Filipino,4
"Persons, Place of Usual Residence",2122903,Cantonese,10
"Persons, Place of Usual Residence",2122903,Mandarin,9
"Persons, Place of Usual Residence",2122903,Auslan,6
"Persons, Place of Usual Residence",2122903,Not stated,9
"Persons, Place of Usual Residence",2122904,English,199
"Persons, Place of Usual Residence",2122904,German,3
"Persons, Place of Usual Residence",2122904,Greek,18
"Persons, Place of Usual Residence",2122904,Spanish,3
"Persons, Place of Usual Residence",2122904,Italian,23
"Persons, Place of Usual Residence",2122904,Maltese,5
"Persons, Place of Usual Residence",2122904,Croatian,3
"Persons, Place of Usual Residence",2122904,Serbian,3
"Persons, Place of Usual Residence",2122904,Persian (excluding Dari),5
"Persons, Place of Usual Residence",2122904,Tamil,6
"Persons, Place of Usual Residence",2122904,Punjabi,7
"Persons, Place of Usual Residence",2122904,Sinhalese,4
"Persons, Place of Usual Residence",2122904,Vietnamese,22
"Persons, Place of Usual Residence",2122904,Filipino,3
"Persons, Place of Usual Residence",2122904,Cantonese,44
"Persons, Place of Usual Residence",2122904,Mandarin,4
"Persons, Place of Usual Residence",2122904,Not stated,6
"Persons, Place of Usual Residence",2122905,English,105
"Persons, Place of Usual Residence",2122905,Greek,6
"Persons, Place of Usual Residence",2122905,Spanish,4
"Persons, Place of Usual Residence",2122905,Italian,100
"Persons, Place of Usual Residence",2122905,Croatian,14
"Persons, Place of Usual Residence",2122905,Serbian,5
"Persons, Place of Usual Residence",2122905,Arabic,17
"Persons, Place of Usual Residence",2122905,Assyrian Neo-Aramaic,4
"Persons, Place of Usual Residence",2122905,Punjabi,8
"Persons, Place of Usual Residence",2122905,Vietnamese,18
"Persons, Place of Usual Residence",2122905,Tagalog,5
"Persons, Place of Usual Residence",2122905,Mandarin,4
"Persons, Place of Usual Residence",2122905,Not stated,9
"Persons, Place of Usual Residence",2122906,English,228
"Persons, Place of Usual Residence",2122906,German,4
"Persons, Place of Usual Residence",2122906,Greek,41
"Persons, Place of Usual Residence",2122906,Portuguese,3
"Persons, Place of Usual Residence",2122906,Italian,90
"Persons, Place of Usual Residence",2122906,Maltese,5
"Persons, Place of Usual Residence",2122906,Croatian,21
"Persons, Place of Usual Residence",2122906,Macedonian,4
"Persons, Place of Usual Residence",2122906,Serbian,3
"Persons, Place of Usual Residence",2122906,Slovene,3
"Persons, Place of Usual Residence",2122906,Polish,11
"Persons, Place of Usual Residence",2122906,Albanian,8
"Persons, Place of Usual Residence",2122906,Romanian,3
"Persons, Place of Usual Residence",2122906,Arabic,33
"Persons, Place of Usual Residence",2122906,Assyrian Neo-Aramaic,4
"Persons, Place of Usual Residence",2122906,Turkish,5
"Persons, Place of Usual Residence",2122906,Tamil,5
"Persons, Place of Usual Residence",2122906,Urdu,4
"Persons, Place of Usual Residence",2122906,Khmer,3
"Persons, Place of Usual Residence",2122906,Vietnamese,21
"Persons, Place of Usual Residence",2122906,Cantonese,4
"Persons, Place of Usual Residence",2122906,Mandarin,8
"Persons, Place of Usual Residence",2122906,Not stated,3
"Persons, Place of Usual Residence",2122907,English,233
"Persons, Place of Usual Residence",2122907,German,3
"Persons, Place of Usual Residence",2122907,Greek,15
"Persons, Place of Usual Residence",2122907,Spanish,10
"Persons, Place of Usual Residence",2122907,Italian,74
"Persons, Place of Usual Residence",2122907,Maltese,14
"Persons, Place of Usual Residence",2122907,Russian,4
"Persons, Place of Usual Residence",2122907,Croatian,7
"Persons, Place of Usual Residence",2122907,Macedonian,12
"Persons, Place of Usual Residence",2122907,Slovene,3
"Persons, Place of Usual Residence",2122907,Polish,5
"Persons, Place of Usual Residence",2122907,Arabic,3
"Persons, Place of Usual Residence",2122907,Assyrian Neo-Aramaic,3
"Persons, Place of Usual Residence",2122907,Turkish,3
"Persons, Place of Usual Residence",2122907,Tamil,4
"Persons, Place of Usual Residence",2122907,Hindi,4
"Persons, Place of Usual Residence",2122907,Vietnamese,12
"Persons, Place of Usual Residence",2122907,Cantonese,6
"Persons, Place of Usual Residence",2122907,Not stated,13
"Persons, Place of Usual Residence",2122908,English,388
"Persons, Place of Usual Residence",2122908,French,3
"Persons, Place of Usual Residence",2122908,Greek,59
"Persons, Place of Usual Residence",2122908,Spanish,12
"Persons, Place of Usual Residence",2122908,Italian,44
"Persons, Place of Usual Residence",2122908,Maltese,6
"Persons, Place of Usual Residence",2122908,Ukrainian,8
"Persons, Place of Usual Residence",2122908,Macedonian,4
"Persons, Place of Usual Residence",2122908,Serbian,6
"Persons, Place of Usual Residence",2122908,Slovene,4
"Persons, Place of Usual Residence",2122908,Polish,6
"Persons, Place of Usual Residence",2122908,Persian (excluding Dari),4
"Persons, Place of Usual Residence",2122908,Arabic,15
"Persons, Place of Usual Residence",2122908,Turkish,3
"Persons, Place of Usual Residence",2122908,Tamil,3
"Persons, Place of Usual Residence",2122908,Bengali,4
"Persons, Place of Usual Residence",2122908,Punjabi,5
"Persons, Place of Usual Residence",2122908,Vietnamese,29
"Persons, Place of Usual Residence",2122908,Lao,5
"Persons, Place of Usual Residence",2122908,Tagalog,6
"Persons, Place of Usual Residence",2122908,Filipino,3
"Persons, Place of Usual Residence",2122908,Cantonese,4
"Persons, Place of Usual Residence",2122908,Hakka,4
"Persons, Place of Usual Residence",2122908,Mandarin,3
"Persons, Place of Usual Residence",2122908,Not stated,17
"Persons, Place of Usual Residence",2122909,English,224
"Persons, Place of Usual Residence",2122909,German,3
"Persons, Place of Usual Residence",2122909,French,3
"Persons, Place of Usual Residence",2122909,Greek,32
"Persons, Place of Usual Residence",2122909,Spanish,5
"Persons, Place of Usual Residence",2122909,Italian,73
"Persons, Place of Usual Residence",2122909,Croatian,8
"Persons, Place of Usual Residence",2122909,Macedonian,7
"Persons, Place of Usual Residence",2122909,Persian (excluding Dari),11
"Persons, Place of Usual Residence",2122909,Arabic,7
"Persons, Place of Usual Residence",2122909,Chaldean Neo-Aramaic,6
"Persons, Place of Usual Residence",2122909,Hindi,9
"Persons, Place of Usual Residence",2122909,Vietnamese,22
"Persons, Place of Usual Residence",2122909,Lao,4
"Persons, Place of Usual Residence",2122909,Indonesian,5
"Persons, Place of Usual Residence",2122909,Malay,3
"Persons, Place of Usual Residence",2122909,Tagalog,6
"Persons, Place of Usual Residence",2122909,Filipino,4
"Persons, Place of Usual Residence",2122909,"Chinese, nfd",5
"Persons, Place of Usual Residence",2122909,Cantonese,21
"Persons, Place of Usual Residence",2122909,Mandarin,16
"Persons, Place of Usual Residence",2122909,Japanese,4
"Persons, Place of Usual Residence",2122909,Not stated,15
"Persons, Place of Usual Residence",2122910,English,225
"Persons, Place of Usual Residence",2122910,Greek,17
"Persons, Place of Usual Residence",2122910,Portuguese,3
"Persons, Place of Usual Residence",2122910,Spanish,5
"Persons, Place of Usual Residence",2122910,Italian,72
"Persons, Place of Usual Residence",2122910,Maltese,6
"Persons, Place of Usual Residence",2122910,Ukrainian,5
"Persons, Place of Usual Residence",2122910,Croatian,10
"Persons, Place of Usual Residence",2122910,Slovak,4
"Persons, Place of Usual Residence",2122910,Arabic,8
"Persons, Place of Usual Residence",2122910,Turkish,4
"Persons, Place of Usual Residence",2122910,Tamil,3
"Persons, Place of Usual Residence",2122910,Vietnamese,12
"Persons, Place of Usual Residence",2122910,Cantonese,10
"Persons, Place of Usual Residence",2122910,Not stated,8
"Persons, Place of Usual Residence",2122911,English,247
"Persons, Place of Usual Residence",2122911,Greek,52
"Persons, Place of Usual Residence",2122911,Portuguese,4
"Persons, Place of Usual Residence",2122911,Italian,104
"Persons, Place of Usual Residence",2122911,Croatian,11
"Persons, Place of Usual Residence",2122911,Macedonian,3
"Persons, Place of Usual Residence",2122911,Slovene,3
"Persons, Place of Usual Residence",2122911,Polish,4
"Persons, Place of Usual Residence",2122911,Albanian,6
"Persons, Place of Usual Residence",2122911,Romanian,4
"Persons, Place of Usual Residence",2122911,Arabic,21
"Persons, Place of Usual Residence",2122911,Malayalam,6
"Persons, Place of Usual Residence",2122911,Telugu,6
"Persons, Place of Usual Residence",2122911,Vietnamese,7
"Persons, Place of Usual Residence",2122911,"Chinese, nfd",3
"Persons, Place of Usual Residence",2122911,Cantonese,13
"Persons, Place of Usual Residence",2122911,Korean,3
"Persons, Place of Usual Residence",2122911,Not stated,7
"Persons, Place of Usual Residence",2122912,English,204
"Persons, Place of Usual Residence",2122912,Greek,16
"Persons, Place of Usual Residence",2122912,Spanish,6
"Persons, Place of Usual Residence",2122912,Italian,27
"Persons, Place of Usual Residence",2122912,Macedonian,5
"Persons, Place of Usual Residence",2122912,Polish,6
"Persons, Place of Usual Residence",2122912,Arabic,5
"Persons, Place of Usual Residence",2122912,Vietnamese,52
"Persons, Place of Usual Residence",2122912,Tagalog,5
"Persons, Place of Usual Residence",2122912,Filipino,4
"Persons, Place of Usual Residence",2122912,Cantonese,19
"Persons, Place of Usual Residence",2122912,Mandarin,3
"Persons, Place of Usual Residence",2122912,"Non-verbal, so described",4
"Persons, Place of Usual Residence",2122912,Not stated,8
"Persons, Place of Usual Residence",2122913,English,158
"Persons, Place of Usual Residence",2122913,German,4
"Persons, Place of Usual Residence",2122913,Greek,4
"Persons, Place of Usual Residence",2122913,Italian,70
